comments_count,replies_count,both_count,sentence_count,word_count,basic_emotions,basic emotions_fear,basic_emotions_anger,basic_emotions_sadness,basic_emotions_joy,basic_emotions_surprise_interest,basic_emotions_disgust,emotions_of_social_evaluation,emotions_of_social_evaluation_contempt,emotions_of_social_evaluation_shame,emotions_of_social_evaluation_guilt,emotions_of_social_evaluation_embarrassment,emotions_of_social_evaluation_pride,emotions_of_social_evaluation_envy,state,state_excited,state_rest,state_estimate,state_process_execution,target
14,0,14,39,425,6,1,0,1,2,2,0,2,0,0,0,2,0,0,4,0,4,0,0,1
97,43,140,170,2140,34,3,3,9,2,6,11,4,3,1,0,0,0,0,13,0,9,0,4,2
337,83,420,257,2471,33,0,0,13,15,3,2,0,0,0,0,0,0,0,12,0,12,0,0,1
396,537,933,831,8595,142,10,13,35,39,7,38,8,0,2,2,2,0,2,81,9,71,0,1,2
183,70,253,196,1425,29,0,3,1,24,0,1,0,0,0,0,0,0,0,8,0,8,0,0,1
14,6,20,33,386,4,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,3,0,0,2
1672,1925,3597,3463,38082,614,45,73,101,135,75,185,44,14,11,11,1,5,2,367,78,269,2,18,2
164,30,194,301,2722,65,1,6,5,41,4,8,2,2,0,0,0,0,0,39,3,35,0,1,1
285,643,928,567,6303,98,4,6,15,29,12,32,19,9,3,3,1,2,1,64,1,60,0,3,2
365,120,485,558,4551,69,8,3,8,30,10,10,1,0,0,0,0,0,1,40,0,32,0,8,1
73,7,80,127,1155,15,0,0,2,10,2,1,1,0,0,0,0,1,0,10,2,8,0,0,0
35,136,171,99,1032,16,1,1,6,3,1,4,3,2,0,1,0,0,0,4,1,3,0,0,2
16,0,16,24,168,5,0,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
15,0,15,16,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484,17,501,792,5450,159,9,1,4,127,3,15,0,0,0,0,0,0,0,96,5,85,0,6,1
389,238,627,706,7208,105,12,11,17,24,9,32,4,3,0,1,0,0,0,73,8,63,0,2,2
239,193,432,451,5573,67,5,2,13,10,11,26,7,0,6,1,0,0,0,29,4,24,0,1,2
37,7,44,92,779,19,1,0,0,6,8,4,0,0,0,0,0,0,0,5,0,5,0,0,1
204,52,256,193,1995,20,0,0,4,10,3,3,0,0,0,0,0,0,0,6,0,6,0,0,1
44,0,44,91,1053,21,4,2,2,4,1,8,1,0,0,0,0,1,0,8,1,7,0,0,2
380,737,1117,853,9255,165,13,15,24,39,13,61,10,0,7,1,0,2,0,80,7,70,0,3,2
146,44,190,246,1797,55,1,3,5,26,8,12,3,2,0,0,0,1,0,14,1,12,0,1,2
133,58,191,244,2775,29,7,1,3,5,3,10,0,0,0,0,0,0,0,18,2,16,0,0,0
27,7,34,60,607,9,1,1,2,1,0,4,0,0,0,0,0,0,0,4,0,4,0,0,2
8,0,8,8,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0,45,110,1288,18,0,1,2,8,5,2,3,2,0,0,1,0,0,12,1,11,0,0,1
233,85,318,373,2724,73,5,1,4,46,15,2,0,0,0,0,0,0,0,30,4,23,0,3,1
129,25,154,227,1886,48,2,6,8,10,5,17,4,2,1,0,0,0,1,14,1,13,0,0,2
17,0,17,42,525,11,2,0,0,3,0,6,0,0,0,0,0,0,0,7,1,6,0,0,2
3,0,3,4,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970,399,1369,1436,10260,237,6,15,26,122,34,34,5,1,1,1,0,0,2,142,24,112,0,6,1
172,115,287,327,3835,68,7,3,9,25,12,12,5,2,0,0,1,1,1,11,3,7,0,1,2
36,19,55,100,1618,21,0,1,0,5,2,13,0,0,0,0,0,0,0,10,0,8,0,2,2
61,32,93,108,1021,20,2,0,3,13,2,0,0,0,0,0,0,0,0,8,0,6,0,2,1
6,0,6,49,766,5,0,0,1,1,0,3,4,0,0,4,0,0,0,4,2,2,0,0,2
479,527,1006,653,6342,126,10,5,27,25,10,49,3,2,0,0,0,0,1,51,5,40,0,6,2
161,131,292,280,2694,55,1,7,9,12,10,16,4,2,2,0,0,0,0,24,8,15,0,1,2
699,461,1160,1184,10580,174,3,26,14,84,19,28,7,1,0,1,4,0,1,76,12,58,1,5,1
123,170,293,300,3277,40,3,9,4,7,2,15,12,4,1,5,0,0,2,23,4,18,0,1,2
10,0,10,19,161,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,2
19,7,26,22,152,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
19460,6460,25920,34099,311279,6688,314,219,1011,2799,1141,1204,235,44,58,46,35,31,21,2254,467,1661,5,121,0
13,0,13,23,326,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,89,850,1386,10740,312,4,5,10,236,22,35,1,0,0,1,0,0,0,174,7,147,1,19,1
1253,322,1575,2168,18099,318,7,23,30,173,12,73,3,0,0,0,2,0,1,150,14,124,5,7,1
1232,576,1808,2242,19703,281,8,21,32,136,30,54,5,0,1,1,1,0,2,186,15,157,0,14,1
34,0,34,80,907,12,0,1,2,0,2,7,0,0,0,0,0,0,0,3,0,3,0,0,2
21,0,21,35,322,6,0,0,2,3,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1
99,26,125,138,1025,18,4,1,2,3,4,4,0,0,0,0,0,0,0,5,0,4,0,1,2
17,0,17,16,170,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
11,0,11,14,104,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,19,124,179,1360,22,1,1,3,13,1,3,0,0,0,0,0,0,0,9,2,6,0,1,1
764,305,1069,1064,7630,187,9,7,29,87,20,35,6,0,0,1,1,1,3,95,20,68,1,6,1
13,0,13,17,173,3,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,2
116,66,182,251,2833,40,1,4,12,7,9,7,6,2,2,1,0,0,1,21,8,13,0,0,2
2910,1041,3951,4737,37849,713,38,22,98,313,81,161,31,2,17,1,8,0,3,343,62,232,8,41,1
98,66,164,195,1899,53,3,0,8,14,19,9,1,0,0,0,1,0,0,13,2,11,0,0,1
9,0,9,61,885,11,1,0,1,1,0,8,0,0,0,0,0,0,0,7,0,7,0,0,2
17,9,26,38,707,13,1,1,3,2,2,4,0,0,0,0,0,0,0,4,1,3,0,0,2
224,13,237,396,3384,135,2,8,15,92,9,9,2,0,0,0,0,0,2,45,2,39,0,4,1
118,185,303,237,4723,66,5,0,25,14,4,18,8,0,0,0,0,4,4,39,1,36,0,2,2
140,85,225,307,3973,55,2,3,8,8,8,26,4,0,2,1,0,1,0,28,5,21,0,2,2
254,481,735,412,4382,85,6,8,22,14,10,25,7,2,2,2,0,1,0,36,14,20,1,1,2
1416,265,1681,2806,22912,731,4,11,35,551,21,109,2,0,0,0,0,0,2,336,13,299,0,24,1
104,84,188,154,1119,23,3,2,1,6,0,11,0,0,0,0,0,0,0,4,0,4,0,0,2
48,0,48,116,1220,12,0,1,0,7,3,1,3,2,0,0,1,0,0,12,1,10,0,1,1
2859,777,3636,4510,36327,800,18,35,77,475,82,113,21,2,0,6,6,3,4,385,34,309,0,42,1
1058,304,1362,2127,19416,354,10,24,34,191,43,52,17,5,6,2,3,1,0,180,24,137,1,18,1
23,0,23,41,344,5,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1
357,446,803,668,5280,149,16,5,7,54,10,57,7,4,0,0,2,1,0,51,5,43,1,2,1
21,18,39,80,1520,22,1,0,2,3,2,14,0,0,0,0,0,0,0,9,0,7,0,2,2
161,110,271,329,3413,62,3,11,6,19,9,14,7,2,1,2,0,0,2,30,5,24,1,0,2
1330,816,2146,2761,25461,354,15,19,57,145,35,83,17,0,2,5,4,4,2,208,32,143,5,28,1
432,336,768,850,9759,139,14,12,22,29,14,48,17,8,4,1,0,1,3,118,10,105,0,3,2
419,191,610,768,4960,127,2,7,20,79,10,9,0,0,0,0,0,0,0,48,3,42,1,2,1
68,10,78,107,637,15,0,1,0,11,2,1,1,0,0,1,0,0,0,7,0,6,0,1,1
1447,2154,3601,3353,40153,641,46,71,111,145,93,175,58,13,13,15,3,11,3,323,47,254,1,21,2
41,38,79,96,1414,17,0,2,2,2,0,11,0,0,0,0,0,0,0,17,0,12,0,5,2
14,0,14,29,377,9,0,0,2,1,1,5,0,0,0,0,0,0,0,3,0,3,0,0,2
103,402,505,339,3980,76,5,3,12,19,8,29,4,0,3,1,0,0,0,42,2,38,0,2,2
23,32,55,155,1537,13,1,0,1,2,0,9,2,1,1,0,0,0,0,13,0,13,0,0,2
18,0,18,31,208,9,0,0,2,3,0,4,0,0,0,0,0,0,0,2,0,2,0,0,1
88,47,135,173,2381,54,4,5,10,9,4,22,0,0,0,0,0,0,0,28,2,24,0,2,2
71,8,79,85,741,13,0,0,1,4,7,1,0,0,0,0,0,0,0,7,0,7,0,0,1
322,326,648,857,10286,158,20,15,24,38,12,49,9,4,3,0,1,0,1,73,15,52,0,6,2
1024,369,1393,1940,17711,476,17,23,51,216,115,54,6,2,1,0,2,0,1,128,7,109,1,11,1
119,9,128,178,1212,45,0,0,3,33,4,5,0,0,0,0,0,0,0,16,0,15,0,1,1
137,57,194,162,1433,11,0,3,1,5,1,1,0,0,0,0,0,0,0,7,0,7,0,0,1
244,264,508,486,5041,123,37,6,22,14,8,36,3,1,1,1,0,0,0,44,4,36,0,4,2
13,0,13,23,373,5,1,0,1,1,1,1,0,0,0,0,0,0,0,5,2,2,0,1,1
83,26,109,141,1187,22,2,2,2,8,3,5,6,0,3,3,0,0,0,11,4,7,0,0,2
14,0,14,14,139,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6,0,6,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,0,43,66,546,10,1,0,0,6,3,0,0,0,0,0,0,0,0,5,0,4,0,1,1
673,996,1669,1391,15344,237,27,21,58,53,20,58,6,2,1,0,2,1,0,169,18,145,0,6,2
52,88,140,58,613,7,0,0,2,0,0,5,1,0,0,1,0,0,0,3,0,3,0,0,2
181,181,362,423,4539,77,6,4,20,17,7,23,5,0,1,1,0,2,1,37,5,29,0,3,2
36,0,36,49,319,7,0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,3,0,0,1
838,472,1310,1545,12131,260,6,18,29,142,23,42,6,2,1,2,1,0,0,128,22,83,2,21,1
307,594,901,774,9413,120,9,5,29,26,10,41,6,1,2,3,0,0,0,69,15,50,0,4,2
289,37,326,337,2057,48,1,1,8,25,6,7,1,0,0,0,0,1,0,4,0,3,0,1,1
46,32,78,65,601,10,0,2,0,3,2,3,1,0,0,0,0,0,1,3,0,2,0,1,1
30,15,45,49,715,7,1,0,1,1,3,1,0,0,0,0,0,0,0,4,0,4,0,0,2
464,586,1050,1117,12455,182,14,23,33,39,20,53,34,10,7,6,3,8,0,93,18,68,1,6,2
206,59,265,330,2308,59,6,2,12,20,8,11,2,1,0,1,0,0,0,19,3,16,0,0,2
577,55,632,1004,7486,278,15,5,6,199,13,40,0,0,0,0,0,0,0,152,6,142,0,4,1
4,0,4,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
183,394,577,411,4452,55,4,8,9,8,8,18,6,2,2,0,1,1,0,37,4,33,0,0,2
320,92,412,533,3983,115,1,1,12,65,16,20,1,0,1,0,0,0,0,59,5,51,0,3,1
384,382,766,438,2926,53,1,0,5,43,1,3,0,0,0,0,0,0,0,33,0,30,0,3,1
260,322,582,597,5209,93,7,13,24,18,3,28,14,2,3,1,2,6,0,46,7,38,0,1,2
150,92,242,346,3392,44,1,4,7,12,8,12,1,0,0,1,0,0,0,30,0,27,1,2,0
83,18,101,194,2266,40,3,2,10,6,4,15,1,0,0,0,0,1,0,17,4,12,0,1,2
1520,1357,2877,2588,22852,413,6,16,47,229,75,40,64,0,0,57,2,2,3,202,14,169,0,19,1
51,8,59,64,471,15,0,0,5,7,2,1,0,0,0,0,0,0,0,6,2,4,0,0,1
28,0,28,51,342,7,0,0,1,5,0,1,0,0,0,0,0,0,0,5,0,4,0,1,1
32,0,32,49,547,9,0,0,1,6,0,2,3,0,2,0,0,1,0,5,2,3,0,0,2
35,0,35,104,1374,21,3,4,0,5,0,9,2,0,1,1,0,0,0,7,0,6,0,1,2
17,0,17,35,331,9,2,0,0,4,2,1,0,0,0,0,0,0,0,3,2,1,0,0,1
179,43,222,239,1815,46,0,0,6,29,2,9,0,0,0,0,0,0,0,17,4,13,0,0,1
21,0,21,74,780,6,0,0,0,1,1,4,0,0,0,0,0,0,0,8,2,6,0,0,2
385,193,578,697,5938,91,3,8,9,49,10,12,4,2,0,0,0,0,2,56,5,45,0,6,1
1056,418,1474,2200,16378,284,4,18,39,164,28,31,0,0,0,0,0,0,0,219,23,180,2,14,1
52,0,52,66,388,13,0,0,2,9,2,0,0,0,0,0,0,0,0,3,0,3,0,0,1
28,49,77,48,425,6,0,0,2,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,2
10,0,10,19,260,7,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,1,0,0,1
17,0,17,101,765,11,0,0,1,3,0,7,1,0,0,0,0,1,0,1,0,1,0,0,2
20,9,29,27,449,6,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
398,27,425,698,5799,246,2,0,3,209,6,26,0,0,0,0,0,0,0,93,3,88,0,2,1
20,0,20,69,882,12,5,0,2,2,0,3,0,0,0,0,0,0,0,4,0,4,0,0,2
29,24,53,84,1084,23,4,1,1,3,1,13,1,0,0,1,0,0,0,8,1,7,0,0,2
791,260,1051,1396,9437,209,2,14,28,125,24,16,5,0,1,0,4,0,0,109,13,82,3,11,1
153,179,332,261,3152,62,7,7,8,10,12,18,2,0,1,1,0,0,0,27,5,20,0,2,2
3435,1031,4466,5919,61633,793,23,58,108,383,73,148,14,1,4,3,4,2,0,394,40,309,5,40,1
24,23,47,46,399,5,0,0,1,1,2,1,0,0,0,0,0,0,0,2,1,1,0,0,1
1166,439,1605,2198,15493,322,8,11,46,200,24,33,1,0,1,0,0,0,0,159,16,131,1,11,1
3321,782,4103,5362,42713,613,92,36,126,168,60,131,73,17,29,16,5,6,0,389,46,328,1,14,0
63,0,63,106,771,24,0,0,6,9,6,3,0,0,0,0,0,0,0,3,0,3,0,0,1
5,0,5,15,169,4,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
51,60,111,96,914,13,0,0,1,4,3,5,1,0,1,0,0,0,0,7,4,3,0,0,1
45563,10780,56343,56407,444692,6196,671,680,1350,1764,528,1203,368,78,106,69,24,74,17,4009,413,3396,18,182,0
564,516,1080,914,8941,132,10,11,28,35,20,28,16,2,7,4,1,1,1,106,14,90,1,1,2
8,0,8,19,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
45,0,45,70,445,13,0,0,0,8,3,2,0,0,0,0,0,0,0,5,2,3,0,0,1
67,0,67,92,875,14,0,0,2,7,1,4,2,0,1,0,1,0,0,7,0,7,0,0,0
237,56,293,244,1587,26,0,0,1,23,1,1,0,0,0,0,0,0,0,12,0,11,0,1,1
3601,1365,4966,5236,53079,704,59,60,103,154,105,223,57,7,19,18,5,3,5,515,71,424,4,16,0
35,14,49,59,520,9,0,0,4,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,2
31,0,31,80,827,10,0,0,0,9,0,1,1,0,1,0,0,0,0,4,1,3,0,0,1
12,21,33,42,549,12,0,1,9,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2
241,450,691,495,5239,101,6,14,16,17,13,35,18,4,3,4,1,4,2,39,10,23,0,6,2
53,0,53,65,460,11,0,0,0,8,1,2,1,0,0,0,0,0,1,6,4,2,0,0,1
38,0,38,73,828,14,2,0,5,1,1,5,0,0,0,0,0,0,0,4,0,4,0,0,0
111,8,119,109,706,12,1,0,1,10,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1
41,6,47,51,368,4,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
239,14,253,423,2440,65,1,0,0,51,2,11,0,0,0,0,0,0,0,54,0,53,0,1,1
48,0,48,129,1265,23,3,4,3,6,0,7,1,0,0,0,0,1,0,9,0,9,0,0,2
138,120,258,248,3318,60,13,1,2,11,9,24,4,0,0,3,0,1,0,31,2,27,0,2,2
86,0,86,120,923,23,0,2,2,10,7,2,0,0,0,0,0,0,0,7,0,5,0,2,1
99,7,106,166,1251,29,3,0,3,17,4,2,1,0,0,0,0,0,1,21,4,17,0,0,1
247,188,435,516,5285,66,5,8,7,14,13,19,3,3,0,0,0,0,0,58,1,55,1,1,0
89,45,134,159,1725,24,0,2,4,5,11,2,1,0,0,1,0,0,0,11,0,10,0,1,1
995,151,1146,901,6019,117,0,5,2,93,7,10,0,0,0,0,0,0,0,23,0,17,0,6,1
646,494,1140,1081,11700,203,39,12,18,43,28,63,11,6,3,1,0,0,1,81,11,69,0,1,2
88,88,176,207,2656,39,5,0,15,7,2,10,11,9,0,2,0,0,0,16,0,16,0,0,2
278,361,639,539,5987,72,2,5,27,19,5,14,8,0,5,1,1,0,1,32,3,27,0,2,2
94,74,168,180,2066,33,5,2,10,5,7,4,4,3,0,0,1,0,0,19,2,17,0,0,2
676,85,761,672,3712,61,2,2,9,37,3,8,1,0,0,0,0,1,0,24,2,16,0,6,1
1155,687,1842,1899,17917,284,13,15,33,109,38,76,9,3,1,2,2,0,1,132,8,118,0,6,1
26,34,60,41,351,12,3,1,0,4,1,3,0,0,0,0,0,0,0,4,2,2,0,0,2
519,252,771,859,6906,123,4,14,10,51,14,30,2,0,1,0,1,0,0,58,9,42,0,7,1
5,0,5,4,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
209,184,393,424,4510,62,11,6,13,10,5,17,2,0,0,1,1,0,0,39,10,28,0,1,2
33,0,33,53,332,8,0,0,1,4,1,2,1,0,0,0,1,0,0,7,0,7,0,0,1
25,10,35,49,464,6,0,1,3,1,0,1,0,0,0,0,0,0,0,4,2,2,0,0,2
1094,894,1988,2365,20831,437,182,41,47,81,16,70,24,15,2,2,3,2,0,187,12,164,0,11,0
8,0,8,8,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
249,63,312,462,3059,66,1,4,10,38,6,7,0,0,0,0,0,0,0,34,1,30,0,3,1
75,17,92,212,1967,37,2,1,11,12,0,11,3,0,1,0,2,0,0,16,2,13,0,1,0
37,42,79,88,1677,27,3,0,7,4,4,9,0,0,0,0,0,0,0,8,3,5,0,0,1
397,440,837,678,7612,118,13,15,22,25,10,33,16,10,1,4,0,0,1,67,5,60,0,2,2
20,9,29,40,580,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,2,5,0,1,2
1995,662,2657,2925,21639,407,18,18,79,151,54,87,9,2,1,3,2,0,1,255,20,214,0,21,1
19,0,19,25,258,2,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,1
454,332,786,763,6710,132,12,17,16,30,16,41,25,18,3,2,0,2,0,54,5,46,1,2,2
28,0,28,52,597,10,0,0,4,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,2
587,247,834,998,9608,173,12,8,19,40,16,78,8,2,1,3,2,0,0,73,21,49,0,3,2
73,88,161,156,1432,17,1,2,8,2,1,3,1,0,0,0,0,1,0,14,0,12,0,2,2
1198,241,1439,2318,17937,541,12,18,31,381,14,85,5,2,0,0,0,0,3,291,3,272,0,16,1
22,0,22,47,432,6,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
11,0,11,15,113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
370,637,1007,812,8413,132,19,5,26,29,18,35,4,2,0,0,1,0,1,75,3,55,1,16,1
13,0,13,15,122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
760,245,1005,903,6238,144,0,1,9,121,4,9,2,0,0,0,0,1,1,57,4,50,0,3,1
42,34,76,78,684,6,1,0,1,2,1,1,0,0,0,0,0,0,0,3,0,3,0,0,2
53,6,59,117,1157,16,3,2,0,5,2,4,1,0,1,0,0,0,0,5,0,5,0,0,1
128,91,219,207,2375,35,2,2,6,9,3,13,1,0,1,0,0,0,0,33,2,30,0,1,2
504,292,796,884,6842,107,4,3,9,52,17,22,3,0,0,0,1,1,1,61,9,44,1,7,1
36,20,56,65,543,7,2,0,2,1,0,2,1,0,0,0,0,0,1,5,0,5,0,0,2
447,127,574,810,5723,118,2,2,6,80,18,10,0,0,0,0,0,0,0,73,7,60,0,6,1
115,82,197,344,3940,55,8,8,14,6,6,13,3,0,2,0,0,1,0,37,3,31,1,2,2
218,130,348,374,3397,51,2,7,11,18,8,5,0,0,0,0,0,0,0,58,0,46,0,12,1
284,79,363,341,2470,47,2,2,7,30,2,4,0,0,0,0,0,0,0,8,0,8,0,0,1
74,6,80,130,999,15,0,0,1,9,1,4,0,0,0,0,0,0,0,8,2,6,0,0,1
1057,1101,2158,2209,24285,377,30,23,62,93,46,123,36,14,6,6,1,6,3,207,34,165,1,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1026,746,1772,1717,18949,251,11,18,62,66,17,77,38,6,16,10,0,5,1,165,25,131,0,9,2
20,0,20,216,1959,34,3,6,4,5,0,16,15,10,5,0,0,0,0,13,2,11,0,0,2
50,0,50,47,347,7,0,0,2,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
1121,115,1236,2198,17493,509,3,7,44,360,10,85,9,2,0,2,0,0,5,265,12,229,0,24,1
158,46,204,170,1418,11,0,0,4,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1
49,7,56,80,822,13,1,0,7,0,1,4,4,0,0,0,1,1,2,5,0,4,0,1,2
37,0,37,47,307,11,0,0,2,6,2,1,0,0,0,0,0,0,0,3,0,3,0,0,1
51,0,51,93,585,7,0,0,1,4,2,0,0,0,0,0,0,0,0,6,0,6,0,0,1
106,115,221,139,1410,36,4,1,4,12,2,13,1,0,0,0,0,0,1,11,2,9,0,0,2
2038,882,2920,3096,26005,392,13,28,61,175,46,69,11,0,0,0,10,0,1,267,26,233,0,8,1
89,49,138,126,1111,15,1,0,0,2,1,11,3,0,0,0,0,2,1,5,0,5,0,0,2
703,442,1145,1338,11275,175,9,7,25,71,16,47,20,5,2,4,0,8,1,94,6,86,1,1,2
444,180,624,838,8742,147,18,13,30,35,28,23,2,2,0,0,0,0,0,101,11,81,1,8,0
147,69,216,140,1013,20,1,0,3,10,5,1,0,0,0,0,0,0,0,11,0,9,0,2,1
208,18,226,282,1742,60,0,0,6,45,6,3,2,0,0,0,0,0,2,20,0,18,0,2,1
203,29,232,224,1918,21,0,5,4,6,0,6,0,0,0,0,0,0,0,5,0,4,0,1,1
195,129,324,348,3507,67,2,7,19,20,4,15,15,12,2,1,0,0,0,22,0,20,0,2,2
545,385,930,1010,9588,118,10,10,24,26,16,32,14,4,6,1,1,2,0,73,12,53,0,8,2
196,119,315,290,2635,45,2,1,7,17,7,11,1,0,1,0,0,0,0,12,0,10,1,1,1
138,48,186,186,1783,39,2,0,4,15,11,7,2,0,0,0,0,2,0,14,1,13,0,0,2
17,18,35,22,252,8,0,2,0,2,3,1,0,0,0,0,0,0,0,2,0,2,0,0,2
59,0,59,122,793,27,0,0,0,21,2,4,2,0,0,0,2,0,0,10,0,7,2,1,1
217,201,418,321,2796,64,3,8,11,17,3,22,3,1,1,0,0,0,1,26,6,19,0,1,2
31,7,38,65,437,9,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
393,156,549,702,5722,100,0,11,14,43,16,16,1,0,0,0,0,0,1,60,18,35,0,7,1
9,0,9,18,141,8,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2
1099,340,1439,2137,17087,410,6,10,34,210,87,63,25,3,3,2,0,7,10,138,13,118,1,6,1
1389,55,1444,2564,17605,638,1,22,20,531,16,48,5,2,0,1,2,0,0,257,3,239,0,15,1
151,18,169,148,1103,16,0,2,0,10,3,1,0,0,0,0,0,0,0,2,0,2,0,0,1
405,391,796,455,2875,83,0,1,1,73,2,6,1,0,0,0,0,0,1,30,2,24,0,4,1
33,0,33,34,229,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55,35,90,121,1087,36,2,1,3,14,10,6,0,0,0,0,0,0,0,9,0,8,0,1,1
116,13,129,145,1000,21,0,0,2,14,0,5,0,0,0,0,0,0,0,5,2,3,0,0,1
695,742,1437,1071,9773,223,17,21,57,55,32,41,15,3,4,2,0,2,4,69,6,57,0,6,2
71,19,90,116,774,18,0,0,1,11,3,3,0,0,0,0,0,0,0,9,0,5,1,3,1
11,0,11,25,299,5,0,0,2,0,1,2,0,0,0,0,0,0,0,3,0,3,0,0,2
11,0,11,15,174,3,0,2,0,1,0,0,1,0,0,0,0,0,1,2,0,2,0,0,2
99,7,106,167,1413,38,1,2,7,11,10,7,0,0,0,0,0,0,0,8,0,8,0,0,2
111,124,235,226,2028,38,2,6,4,4,5,17,1,0,0,0,0,0,1,16,4,12,0,0,2
457,347,804,770,6685,157,5,14,27,28,8,75,13,8,0,3,2,0,0,65,31,30,1,3,2
1952,1915,3867,3396,41118,562,51,40,114,104,91,162,59,10,29,13,2,3,2,276,34,231,1,10,2
102,24,126,216,1905,39,2,0,10,9,14,4,1,0,0,0,0,1,0,12,0,11,0,1,0
12,0,12,17,111,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
83,90,173,251,3253,31,2,0,3,7,6,13,1,0,1,0,0,0,0,19,3,15,0,1,2
406,64,470,426,2787,32,0,1,1,25,2,3,0,0,0,0,0,0,0,12,0,12,0,0,1
11,0,11,11,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
803,45,848,1402,10654,375,6,3,16,308,5,37,2,0,0,1,0,0,1,142,1,126,1,14,1
13,0,13,67,1485,25,0,1,1,5,2,16,0,0,0,0,0,0,0,8,0,5,0,3,2
33,7,40,149,2400,40,1,0,4,3,5,27,2,2,0,0,0,0,0,12,2,7,0,3,2
745,421,1166,1308,11781,266,4,12,24,118,61,47,7,0,0,5,1,0,1,107,32,67,0,8,1
1045,741,1786,1930,16520,217,31,42,37,39,27,41,31,11,5,7,1,6,1,164,20,133,0,11,2
102,111,213,209,2248,50,5,1,8,15,2,19,0,0,0,0,0,0,0,39,2,34,0,3,2
30,0,30,39,230,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,2,1
19,16,35,73,882,24,6,2,2,3,1,10,0,0,0,0,0,0,0,17,3,14,0,0,2
36,0,36,48,479,5,0,0,1,2,0,2,1,0,0,0,0,1,0,4,3,1,0,0,2
802,355,1157,1513,11362,232,14,7,10,157,14,30,2,1,0,0,0,1,0,113,7,91,2,13,1
2079,1028,3107,4264,42660,925,23,62,194,391,104,151,49,6,25,4,8,1,5,368,44,295,1,28,1
296,438,734,423,4321,71,5,3,9,21,11,22,4,1,1,1,0,1,0,44,5,39,0,0,2
79,50,129,139,1372,18,2,5,2,3,1,5,1,0,0,1,0,0,0,12,0,12,0,0,2
1540,842,2382,2244,15428,359,19,13,46,163,67,51,5,0,0,0,3,0,2,135,16,109,1,9,1
790,558,1348,1549,15410,266,26,56,48,36,24,76,26,10,6,4,0,6,0,119,25,90,0,4,2
38,0,38,60,355,7,0,0,1,3,3,0,0,0,0,0,0,0,0,2,0,1,0,1,1
